"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.4,5,0,0.8,1,0.625,100,4.57816618978345,0.916398027415886,3.47770811422002,0.0788832225501143,0.00256341105102409,0.0480437023181733
0.4,5,0,0.8,1,0.75,100,4.55130530583693,0.917467800820577,3.44358759275601,0.0551655569294768,0.00223213581147139,0.0560235064481814
0.4,5,0,0.8,1,0.875,100,4.50210287575168,0.919246678277711,3.43450045582065,0.00518171558118073,3.08582084309828e-05,0.010199084744176
0.4,5,0,0.8,1,1,100,4.50692332951301,0.919192597142357,3.4209989679892,0.099405648125721,0.00354102401413681,0.0257251890223814
0.3,1,0,0.6,1,0.5,150,9.84756777323684,0.62960372453653,7.71821593635057,0.046252590441415,0.00360337676121235,0.0196772005556155
0.3,1,0,0.6,1,0.625,150,9.86266105213278,0.62958825675132,7.72759802571345,0.00850899921486556,0.00211923736274317,0.0121179659084701
0.3,1,0,0.6,1,0.75,150,9.82153861074189,0.633026037673096,7.70422838871197,0.0773704925995985,0.0072570229930284,0.0506176446072769
0.3,1,0,0.6,1,0.875,150,9.8637494895194,0.631009276957952,7.73669046054925,0.0619156503678908,0.00372588033435577,0.026194863621573
0.3,1,0,0.6,1,1,150,9.91753016379847,0.627639948676657,7.77970141202024,0.130184802786747,0.00939438849540687,0.0809506742389535
0.3,1,0,0.8,1,0.5,150,9.77232967888921,0.635829971287624,7.65492033483171,0.0701035154126182,0.00600362243161786,0.0388345643910678
0.3,1,0,0.8,1,0.625,150,9.79009171861714,0.635007632437979,7.66850647008488,0.0690535080674556,0.0044717715939913,0.0401345017211703
0.3,1,0,0.8,1,0.75,150,9.79741538301087,0.636267329829042,7.68495232643949,0.0644022267987671,0.0054332284331642,0.0352571634575897
0.3,1,0,0.8,1,0.875,150,9.81522744194751,0.634952747224411,7.70001424823997,0.0634033612647281,0.00563717135903206,0.0413153039588456
0.3,1,0,0.8,1,1,150,9.8233758685542,0.634489088367789,7.71089266305075,0.0598171240306166,0.00486067704081305,0.0293376267380384
0.4,1,0,0.6,1,0.5,150,9.49739250130564,0.647162129589311,7.38550832868686,0.0706258514803098,0.00512756051933151,0.0422319241637466
0.4,1,0,0.6,1,0.625,150,9.49466402733349,0.649682469229875,7.39654134384013,0.0780603924351603,0.00397471281989172,0.0509664371864018
0.4,1,0,0.6,1,0.75,150,9.50837824321973,0.648431798923918,7.41291710045101,0.0651858867181166,0.00466216282815993,0.0252107100014523
0.4,1,0,0.6,1,0.875,150,9.49976262200768,0.649319493722215,7.40581079460047,0.0944898247197025,0.00719557516146962,0.068961914282149
0.4,1,0,0.6,1,1,150,9.49794236355154,0.649932018192638,7.41135581632,0.0728815394006671,0.00540901667845679,0.0401809874719895
0.4,1,0,0.8,1,0.5,150,9.42697174259095,0.653119644525801,7.3377890776943,0.0731719652203896,0.00583904208210159,0.049043180503868
0.4,1,0,0.8,1,0.625,150,9.45109808224254,0.651082078763058,7.35857376723968,0.0701607025523669,0.00542625098433305,0.0459135381851812
0.4,1,0,0.8,1,0.75,150,9.44742079082036,0.652847337798546,7.3520267682039,0.0599818863705697,0.00510857720025129,0.0167594286192132
0.4,1,0,0.8,1,0.875,150,9.45899089620501,0.652508741600339,7.37033976483345,0.0631021659371594,0.0055159501883497,0.0375833582209543
0.4,1,0,0.8,1,1,150,9.47334018744493,0.651192943292518,7.38123373053851,0.0787808421497804,0.0064617202389941,0.0523104772985269
0.3,2,0,0.6,1,0.5,150,7.40347215760468,0.783031697598457,5.73975468112337,0.207506149896889,0.0120471476807154,0.125599430496733
0.3,2,0,0.6,1,0.625,150,7.3253971063299,0.787972101100404,5.69078149477821,0.0523375137480848,0.00372487373637908,0.0621062517507392
0.3,2,0,0.6,1,0.75,150,7.39306829575346,0.783599394848393,5.71514548154289,0.0353088163233479,0.00149005009049188,0.00661947412803525
0.3,2,0,0.6,1,0.875,150,7.34063962338865,0.787178450687393,5.69526024525318,0.178356402506677,0.0101660580056434,0.0952587429019941
0.3,2,0,0.6,1,1,150,7.36116859855104,0.786309337841882,5.70493920034283,0.0846624622078241,0.00383912254780911,0.0479862429427597
0.3,2,0,0.8,1,0.5,150,7.22913784660687,0.792713610216891,5.60450365461656,0.0544014727879999,0.00304062628820478,0.00790573233967058
0.3,2,0,0.8,1,0.625,150,7.28097993816591,0.790073963152058,5.63669383733836,0.0935562664098233,0.00508986334716706,0.047530755290532
0.3,2,0,0.8,1,0.75,150,7.32060751503704,0.787529253759706,5.66097554186106,0.0140875825475836,0.0015832802882257,0.0340196314322308
0.3,2,0,0.8,1,0.875,150,7.29756917407046,0.789618860689225,5.63105699800532,0.0259317710263547,0.000508545317961289,0.00617659983413878
0.3,2,0,0.8,1,1,150,7.23503885878291,0.792940311439441,5.6046790113071,0.0771903760932131,0.00529550317555435,0.0702170020625818
0.4,2,0,0.6,1,0.5,150,7.07486736459906,0.800840352480467,5.50785232203684,0.00309595755788998,0.000679932560177463,0.0171807897924353
0.4,2,0,0.6,1,0.625,150,7.09794768532444,0.799619285720056,5.49950415554171,0.0437814590306456,0.00196449291261177,0.0085262587205829
0.4,2,0,0.6,1,0.75,150,7.14863198563345,0.796807881699741,5.54418746920391,0.14218191617102,0.00766441003680662,0.0844094624294064
0.4,2,0,0.6,1,0.875,150,7.146429650429,0.796739442263185,5.54400819897574,0.0568523335733717,0.00375930837465774,0.0636198534200265
0.4,2,0,0.6,1,1,150,7.05294837954033,0.802501811565058,5.46048781193418,0.0960240504184644,0.00517221788348369,0.0677193848403934
0.4,2,0,0.8,1,0.5,150,6.93901138795727,0.808423135053402,5.38624794878402,0.100761085471921,0.00517605008050484,0.0441696854449217
0.4,2,0,0.8,1,0.625,150,7.06042520093635,0.801529475349572,5.46205751944682,0.0521762238960889,0.00385032259259469,0.0747253986409975
0.4,2,0,0.8,1,0.75,150,6.9336721590053,0.808682301832417,5.36864601033821,0.106751860505067,0.00582496213101934,0.0372028222510272
0.4,2,0,0.8,1,0.875,150,6.90972228895119,0.810500471160382,5.38663692033572,0.147242688910398,0.00765615713221742,0.0959881733991252
0.4,2,0,0.8,1,1,150,6.90918745230513,0.810421580927888,5.36024570000613,0.057156092564541,0.00376094524432351,0.0592812400674139
0.3,3,0,0.6,1,0.5,150,6.11704060853032,0.852077507368773,4.7353909860474,0.10343650858639,0.00450901721276383,0.0440828576571778
0.3,3,0,0.6,1,0.625,150,6.15390259492672,0.850460012279179,4.78928084386847,0.0217542447038169,0.000459758135665471,0.0105142557825535
0.3,3,0,0.6,1,0.75,150,6.1681202629475,0.849916121666941,4.79111929177868,0.0894502498321451,0.00375358882484232,0.0276445223802815
0.3,3,0,0.6,1,0.875,150,6.1305888213773,0.851858906608447,4.74400147843381,0.00740331852385442,0.00136210873250493,0.0545504335583043
0.3,3,0,0.6,1,1,150,6.13082766334406,0.851803972204585,4.77317629506644,0.0453250311017966,0.00199461476919539,0.00526330741711098
0.3,3,0,0.8,1,0.5,150,5.97281936941646,0.859087801872741,4.63791323096501,0.16528154888834,0.00763065475180298,0.103348774788165
0.3,3,0,0.8,1,0.625,150,5.98828675574587,0.858601867112377,4.65565467798914,0.0661201125827211,0.0022853145691808,0.0297259025700206
0.3,3,0,0.8,1,0.75,150,6.04354732480157,0.855449910091252,4.68497002026246,0.0683029360340238,0.00321932122641073,0.0190575112698398
0.3,3,0,0.8,1,0.875,150,5.99071333727717,0.858075495986747,4.64959752018071,0.0497092081528429,0.00260897661307438,0.0580652413321565
0.3,3,0,0.8,1,1,150,6.0684116963191,0.854671811477949,4.69982754337367,0.0754640853410924,0.00324600074758976,0.0318613429779428
0.4,3,0,0.6,1,0.5,150,5.87955046132573,0.862791789177868,4.56621913598879,0.139396476324963,0.00694944175803182,0.142130018592801
0.4,3,0,0.6,1,0.625,150,5.79594253553437,0.866553335781464,4.51331119050482,0.0614969198509016,0.00323213044368957,0.0659415336019145
0.4,3,0,0.6,1,0.75,150,5.82618804320402,0.86535031615444,4.5217205308974,0.0988324803348847,0.00445238055329386,0.0468199279814735
0.4,3,0,0.6,1,0.875,150,5.83311466301296,0.865155499601551,4.5254286440934,0.0636763854598108,0.00322342788095356,0.0771229414374936
0.4,3,0,0.6,1,1,150,5.76262753671175,0.868353279423201,4.46976143840704,0.146066401935356,0.00651410994576652,0.0972993647412165
0.4,3,0,0.8,1,0.5,150,5.72240578512471,0.869654207599305,4.43709783255439,0.023636134951993,0.000594050543951399,0.0179868853475898
0.4,3,0,0.8,1,0.625,150,5.66235425126913,0.872454985057414,4.39665489303704,0.0877140600186612,0.00472898341913046,0.0818251990352611
0.4,3,0,0.8,1,0.75,150,5.71878428035272,0.870102404904292,4.44269477312078,0.0896961943376992,0.0034949470677192,0.0415137503888251
0.4,3,0,0.8,1,0.875,150,5.64125741488821,0.873634790460488,4.36657033017538,0.0213669010734912,0.000894662567240766,0.0461580426381159
0.4,3,0,0.8,1,1,150,5.61844242090871,0.874735638421104,4.33403988342712,0.0636691278872835,0.00216641033745376,0.0254482415189311
0.3,4,0,0.6,1,0.5,150,5.12769905618067,0.89637900767119,3.96091490824127,0.0324288159951336,0.00152988892832594,0.0430689008435266
0.3,4,0,0.6,1,0.625,150,5.10030747354504,0.897470047437141,3.93092974759338,0.091083169019354,0.00435318593151535,0.0810538680474147
0.3,4,0,0.6,1,0.75,150,5.00897975221401,0.901267685550306,3.86427184164482,0.0010688288816436,0.000433672515213578,0.0231509962692395
0.3,4,0,0.6,1,0.875,150,5.12396753055654,0.896856000933551,3.94870573236751,0.119076468164037,0.00450470460926527,0.0661002557287185
0.3,4,0,0.6,1,1,150,5.06519865749527,0.899152855460775,3.90673807612844,0.111669190626447,0.00417905055614907,0.075453178766612
0.3,4,0,0.8,1,0.5,150,4.97748981358718,0.901996832740863,3.84033265075353,0.00458224783024665,0.000291478777179757,0.01061050911865
0.3,4,0,0.8,1,0.625,150,4.91653287098744,0.904458792631387,3.78792969282089,0.00983484536894131,0.000760410023273037,0.0313205482998868
0.3,4,0,0.8,1,0.75,150,4.95628450566128,0.902980565707144,3.81932430444973,0.0645969606687921,0.00240804672174717,0.0332796447651352
0.3,4,0,0.8,1,0.875,150,4.85151913146015,0.907193034518727,3.74409497348447,0.0857614519531775,0.00279901310189839,0.0507953931889267
0.3,4,0,0.8,1,1,150,4.93575376483856,0.903937754164658,3.80027743654104,0.0898694188448413,0.00328540214196972,0.0563732070720717
0.4,4,0,0.6,1,0.5,150,4.88695715200138,0.90481639736857,3.7426947053207,0.00811588803035619,0.000128258721692165,0.0298819367797437
0.4,4,0,0.6,1,0.625,150,4.93419049036905,0.903077213790624,3.78703041270296,0.0427350870785159,0.0015835760266833,0.0221998890779833
0.4,4,0,0.6,1,0.75,150,4.75366520293747,0.910233011808115,3.64865298859312,0.0116930395970887,0.000716158700857367,0.0245549150036112
0.4,4,0,0.6,1,0.875,150,4.76354248992326,0.909756660637907,3.65982230747758,0.0393417597153034,0.00187016344799561,0.0288978167411062
0.4,4,0,0.6,1,1,150,4.72797872968541,0.911271481648217,3.61308204670128,0.0559546853342496,0.00195083454643635,0.0283726497591327
0.4,4,0,0.8,1,0.5,150,4.6598489836478,0.913409874848004,3.56791448883106,0.05440968096058,0.00179934816921194,0.0187091146635516
0.4,4,0,0.8,1,0.625,150,4.64671828274001,0.913989560055344,3.56717160117311,0.0959983448775485,0.00335740254508117,0.0608975645835115
0.4,4,0,0.8,1,0.75,150,4.69201342966863,0.912331611541619,3.60701840403753,0.000267294345611876,6.11858273428733e-05,0.0211922184282655
0.4,4,0,0.8,1,0.875,150,4.63588145061011,0.914638858822674,3.54587787013322,0.0162543249590156,0.000547674466247296,0.00525247770175547
0.4,4,0,0.8,1,1,150,4.66226356778854,0.91356924010424,3.56997119051947,0.00352573459289816,0.000450848297172279,0.0486655844374382
0.3,5,0,0.6,1,0.5,150,4.43511909020496,0.922011341306998,3.3595221651397,0.14893521361708,0.00521837454220505,0.0887384974510465
0.3,5,0,0.6,1,0.625,150,4.30592095221961,0.926610161346061,3.24784732321221,0.249268465789136,0.00819893524014437,0.163847491536146
0.3,5,0,0.6,1,0.75,150,4.2723917189887,0.927962647169078,3.22910683176254,0.105303871964376,0.0033607272221903,0.0575627642233855
0.3,5,0,0.6,1,0.875,150,4.2715453182005,0.928053129589652,3.24128513269389,0.0572006560954875,0.00172457605801707,0.0276561150085144
0.3,5,0,0.6,1,1,150,4.34387429751074,0.925563328291913,3.27980148428578,0.0199363880654492,0.000637652479238002,0.0101313735306171
0.3,5,0,0.8,1,0.5,150,4.23827109687262,0.928571575689264,3.20716006424318,0.0114716128548333,0.000608908633361823,0.0278659101645657
0.3,5,0,0.8,1,0.625,150,4.19659387242357,0.9302124003496,3.18071328209447,0.0473140525931264,0.00169003195477866,0.0312657739196545
0.3,5,0,0.8,1,0.75,150,4.07875433646588,0.933966478101375,3.08115771982748,0.161446983356335,0.00512415734602159,0.106195852732615
0.3,5,0,0.8,1,0.875,150,4.13717914470461,0.932184072988462,3.12757466604556,0.0320141995601928,0.000856973451865163,0.0047365648232068
0.3,5,0,0.8,1,1,150,4.21600281952573,0.929780242761841,3.18936233104824,0.0843608298735714,0.0030289578547839,0.0863009418827729
0.4,5,0,0.6,1,0.5,150,4.21397226433242,0.928961254652009,3.16244486756306,0.0509911565876255,0.00188177858286547,0.0444780528881165
0.4,5,0,0.6,1,0.625,150,4.12708470863379,0.931953481361819,3.0802206685761,0.0251005058921888,0.000961901343075531,0.0283455486279479
0.4,5,0,0.6,1,0.75,150,4.0656561318413,0.933981279933178,3.041884612441,0.0664185457684142,0.00240305740367921,0.0595969498587927
0.4,5,0,0.6,1,0.875,150,4.07209614079141,0.933929747107659,3.04352489184993,0.0217738186437781,0.0004885213627409,0.00363615800973583
0.4,5,0,0.6,1,1,150,4.08513430219901,0.933411401510175,3.06019233138888,0.139026436203949,0.00450753479229483,0.107006695329722
0.4,5,0,0.8,1,0.5,150,4.19090089624432,0.92962376469995,3.1298311026763,0.0505201235601874,0.00163795448083174,0.0317923877181844
0.4,5,0,0.8,1,0.625,150,3.99784036169023,0.936092637348418,2.99372309541331,0.0525846967770301,0.00147059218520755,0.0259599747586056
0.4,5,0,0.8,1,0.75,150,4.06230102748978,0.934040620299153,3.02756780783259,0.0353962034661712,0.0013265761157626,0.0284708011185137
0.4,5,0,0.8,1,0.875,150,3.97386402344244,0.936951570842814,2.97344619182382,0.0308881756633592,0.000728501390218423,0.0120107035429649
0.4,5,0,0.8,1,1,150,3.95663172597919,0.937537294302037,2.94836423144403,0.0611728100513035,0.00187351342165213,0.0183238513639655
0.3,1,0,0.6,1,0.5,200,9.51451326351066,0.648589301146013,7.41263856926846,0.0475779243285437,0.00484464996862893,0.0124490997692742
0.3,1,0,0.6,1,0.625,200,9.54468874998488,0.64766277505539,7.43183889808821,0.0231691021148974,0.00284436979738881,0.0104634605958089
0.3,1,0,0.6,1,0.75,200,9.51096390574966,0.649894502284522,7.41364772895484,0.0602041399989098,0.00532622559745267,0.0379923663857819
0.3,1,0,0.6,1,0.875,200,9.54351503190491,0.648760656302499,7.44376964624123,0.0713413055983941,0.00443386261903753,0.0414875193541377
0.3,1,0,0.6,1,1,200,9.56761645332957,0.647783631357213,7.46959831164688,0.116558156213355,0.00760221095465733,0.0753712286101107
0.3,1,0,0.8,1,0.5,200,9.45521501269731,0.653163741868071,7.36649934717607,0.0736455066984747,0.00466123786135029,0.048071811717404
0.3,1,0,0.8,1,0.625,200,9.47432483413537,0.651817131541955,7.38175739002763,0.0679038175778496,0.0056113337602996,0.0421960211747804
0.3,1,0,0.8,1,0.75,200,9.4839559657336,0.652196712790947,7.39999415806026,0.0618279468712523,0.00578611602773762,0.0356759520130554
0.3,1,0,0.8,1,0.875,200,9.49802477100445,0.651704751984802,7.41225789638519,0.0654580671509251,0.00456852818827869,0.0354470593861608
0.3,1,0,0.8,1,1,200,9.51232267218991,0.651642297247871,7.42838133815763,0.0666833962507484,0.00563254762071109,0.0344145222052125
0.4,1,0,0.6,1,0.5,200,9.25562619676069,0.660830007613907,7.17987695764955,0.0636948132155645,0.00401969113715389,0.0343132279405107
0.4,1,0,0.6,1,0.625,200,9.24508085404124,0.663116328273353,7.1710033067415,0.0752433427230601,0.00454272912664887,0.0382750195474407
0.4,1,0,0.6,1,0.75,200,9.25339040946054,0.6625563442972,7.17807502258537,0.0579744471582222,0.00428051043123331,0.0203043644636257
0.4,1,0,0.6,1,0.875,200,9.26408378727226,0.66170692252545,7.18608406328963,0.104911709920849,0.00778182919268213,0.0753929600836557
0.4,1,0,0.6,1,1,200,9.26962628162161,0.661753386888586,7.19414434108273,0.0655112477171355,0.00491842660505197,0.0315354861673453
0.4,1,0,0.8,1,0.5,200,9.20705469364503,0.664580095051714,7.14095334969333,0.0677857130482882,0.00405164633531493,0.0446717749417381
0.4,1,0,0.8,1,0.625,200,9.22216366437583,0.664098743537525,7.15050161952296,0.065360637081734,0.00392466611832044,0.0400506806002673
0.4,1,0,0.8,1,0.75,200,9.22182241523163,0.664505549901335,7.14951621726845,0.0597006771140448,0.00403100087893275,0.0229129085178414
0.4,1,0,0.8,1,0.875,200,9.23107904398801,0.664366058932514,7.16148643793511,0.0559329745116968,0.00341557872685668,0.0278526413269978
0.4,1,0,0.8,1,1,200,9.2548322088688,0.662939014724613,7.1821234669706,0.0773461127705251,0.0051119215633267,0.0469753206200356
0.3,2,0,0.6,1,0.5,200,7.12359026832093,0.798812479321389,5.52308696474461,0.235076566877215,0.0124496463966592,0.152445686425426
0.3,2,0,0.6,1,0.625,200,7.007141321258,0.805440984105142,5.45045872809038,0.0264096956683737,0.00233679860354851,0.0410555199288548
0.3,2,0,0.6,1,0.75,200,6.98450126154215,0.807075512357962,5.42419758796204,0.0185723260034363,0.000747815020775485,0.0175729853968094
0.3,2,0,0.6,1,0.875,200,6.94298510244522,0.80959903229456,5.39697955542414,0.102861939958708,0.00516152510826296,0.0418012906693695
0.3,2,0,0.6,1,1,200,7.05366489937138,0.803430285543178,5.46825661658218,0.0655198200604505,0.00289649787625378,0.0206826667081877
0.3,2,0,0.8,1,0.5,200,6.97273137869922,0.807120492156146,5.40587077349328,0.090695263828862,0.00492610003554835,0.0385094609376064
0.3,2,0,0.8,1,0.625,200,6.91765861614262,0.810615405530808,5.37227692520707,0.0584346375944461,0.00256605576656151,0.012694890364673
0.3,2,0,0.8,1,0.75,200,6.90352156100919,0.811080552427812,5.35628311071238,0.00757982875841406,0.000368617741756357,0.0178903946762531
0.3,2,0,0.8,1,0.875,200,6.8446254680968,0.814790217698707,5.30062801811725,0.0122558100645097,0.00046491079935755,0.00868486673087204
0.3,2,0,0.8,1,1,200,6.87322291326819,0.81330307960286,5.34541315459128,0.121700205415077,0.00627741320923845,0.0406148291151854
0.4,2,0,0.6,1,0.5,200,6.74603381373163,0.818916383061749,5.25394576654654,0.0417830458423154,0.00216422468722399,0.010738159012649
0.4,2,0,0.6,1,0.625,200,6.69097561526789,0.82192861756179,5.19050186029169,0.0917249852084745,0.00433295234995494,0.0398173095778089
0.4,2,0,0.6,1,0.75,200,6.75784707259116,0.818671110225077,5.25735021257441,0.147709397682351,0.00748200580415116,0.0719941450606889
0.4,2,0,0.6,1,0.875,200,6.68292536512789,0.822544576275609,5.20468292729116,0.0208385810200567,0.000524543452894554,0.0138424529388899
0.4,2,0,0.6,1,1,200,6.6333109244058,0.82513451201086,5.15079669405014,0.0974506771387367,0.00505717543178461,0.0526704751979891
0.4,2,0,0.8,1,0.5,200,6.56584677880185,0.828630774047459,5.1070859293772,0.0782805310679813,0.00386663940598707,0.0245456022949563
0.4,2,0,0.8,1,0.625,200,6.67558086597029,0.82247464831376,5.16929749997559,0.139363969005983,0.00807624860832393,0.128362189403213
0.4,2,0,0.8,1,0.75,200,6.6111482036398,0.825935622526839,5.12016393162364,0.137750178347599,0.00693962145923643,0.0574530765182193
0.4,2,0,0.8,1,0.875,200,6.56174485135554,0.828790491961478,5.1062484119289,0.184856218402082,0.00946325219704458,0.118193187625437
0.4,2,0,0.8,1,1,200,6.43236685652704,0.835787943808378,5.00464786423007,0.0397266163738778,0.00242465568816823,0.0620809603517457
0.3,3,0,0.6,1,0.5,200,5.69711377730081,0.871692561137488,4.41875868620606,0.124721616174187,0.00514529045115639,0.0632770954661494
0.3,3,0,0.6,1,0.625,200,5.70140548663639,0.871769189563422,4.43543470601715,0.00653738240979478,5.95564181168865e-05,0.0384964924705776
0.3,3,0,0.6,1,0.75,200,5.73265107875515,0.870530201436621,4.43810931022107,0.0618027640154203,0.00260785410481764,0.00242470200974076
0.3,3,0,0.6,1,0.875,200,5.72505242060745,0.870726134950598,4.43009196452904,0.129090803495002,0.00666763867565751,0.123202054940915
0.3,3,0,0.6,1,1,200,5.78993340756679,0.867836382314614,4.49264802799601,0.0425816857226301,0.00159153684260135,0.0039301506726224
0.3,3,0,0.8,1,0.5,200,5.54501908976711,0.878397292611333,4.29514349096526,0.197117396430673,0.00848150842188985,0.107037257955407
0.3,3,0,0.8,1,0.625,200,5.60465009872368,0.87603116157482,4.3456502851571,0.0772922388894178,0.0027278055031708,0.0371214624146712
0.3,3,0,0.8,1,0.75,200,5.58703992576503,0.876570097222315,4.3394130108937,0.0409839105303091,0.0015609268586254,0.0138129194342906
0.3,3,0,0.8,1,0.875,200,5.51906176862103,0.879707412644011,4.29346416288177,0.0902341131155912,0.00391134550065627,0.0838928543516642
0.3,3,0,0.8,1,1,200,5.6136507672665,0.875714248868861,4.34727709404148,0.158853476681343,0.00654663502018946,0.0986666600676786
0.4,3,0,0.6,1,0.5,200,5.4436663170476,0.88216681204612,4.22132927606944,0.146575201912884,0.0067096122098701,0.141982150714901
0.4,3,0,0.6,1,0.625,200,5.35558888898171,0.886034430294566,4.16324731478003,0.0402195514385259,0.00215198824369941,0.0409712648926166
0.4,3,0,0.6,1,0.75,200,5.37601238628379,0.885379109396287,4.16969041567093,0.116914595504917,0.00493612630476335,0.0653925807376333
0.4,3,0,0.6,1,0.875,200,5.3588432642586,0.886228569810455,4.15139571982848,0.0321380580315466,0.00128890513420494,0.00666667742362867
0.4,3,0,0.6,1,1,200,5.31573588229673,0.887871378207012,4.11548116990847,0.0784303668711858,0.00311004505429938,0.0549697914553196
0.4,3,0,0.8,1,0.5,200,5.30238567354642,0.888114751309704,4.09857431028728,0.0117021696042147,0.0010163348327956,0.0330186764205809
0.4,3,0,0.8,1,0.625,200,5.26876259246736,0.889505816406432,4.07507146999166,0.082482684358625,0.00405212525841751,0.0815905976880286
0.4,3,0,0.8,1,0.75,200,5.32079997882818,0.887651648590181,4.12092113476655,0.00912092765286588,0.000978728129110304,0.0165444933940478
0.4,3,0,0.8,1,0.875,200,5.18204395377114,0.893471458754681,3.99714764649971,0.0211538591549813,0.000725219841952744,0.0491495567981714
0.4,3,0,0.8,1,1,200,5.18605947210026,0.893282080989485,3.98959674675974,0.0480266110515777,0.00138306318675017,0.0131561476970785
0.3,4,0,0.6,1,0.5,200,4.69200762094476,0.913056814709341,3.60968049345282,0.0165836936507248,0.000666469311571333,0.0205733734360033
0.3,4,0,0.6,1,0.625,200,4.66645766506306,0.914069974969267,3.57885690777868,0.0649176559951081,0.00280049948779746,0.0688495447802463
0.3,4,0,0.6,1,0.75,200,4.54890499948899,0.91838110237265,3.48571034868113,0.100250961301491,0.0039261906571392,0.0929562145903259
0.3,4,0,0.6,1,0.875,200,4.65106451950414,0.914844707579795,3.56939496921152,0.105283069055252,0.00373726768041882,0.0655035084877076
0.3,4,0,0.6,1,1,200,4.65004956088955,0.91494203502328,3.56419194829197,0.106211805747851,0.0036876641486207,0.0651042599529034
0.3,4,0,0.8,1,0.5,200,4.5450823631315,0.918234276702077,3.47755184641119,0.0229766225514604,0.000861110711933827,0.000267194209940697
0.3,4,0,0.8,1,0.625,200,4.51532064189326,0.91933615466576,3.45475210226434,0.00345834182718964,0.000455994706712555,0.0272434652982131
0.3,4,0,0.8,1,0.75,200,4.51965458530753,0.919097279897775,3.45858462975349,0.0492458077159855,0.00153405886859563,0.0271118155513444
0.3,4,0,0.8,1,0.875,200,4.39746515357034,0.923684122796372,3.37425264113662,0.0334276236246307,0.000632484461404595,0.0112552418260102
0.3,4,0,0.8,1,1,200,4.47082361373187,0.921153583307919,3.41925759850858,0.114686579857454,0.0039340130246615,0.0786710606277699
0.4,4,0,0.6,1,0.5,200,4.47372883323747,0.920165403838674,3.41134214955854,0.0555809699445153,0.00241600723021591,0.0607332997791578
0.4,4,0,0.6,1,0.625,200,4.47040289316984,0.920294693674361,3.40840572254831,0.0537909941369906,0.00195628453938879,0.0219714400041646
0.4,4,0,0.6,1,0.75,200,4.33174072054085,0.92534149338996,3.29496740347774,0.0114442640725278,0.000521868850658952,0.0242048395266886
0.4,4,0,0.6,1,0.875,200,4.35647894927017,0.924486154813385,3.3098639708442,0.0510658618451094,0.00218179139664929,0.040571204175059
0.4,4,0,0.6,1,1,200,4.31927806076123,0.925862995178354,3.27461443500776,0.00776049384021071,0.000272811253609431,0.0233072052697791
0.4,4,0,0.8,1,0.5,200,4.2750085263707,0.926958132758269,3.24147892262686,0.0574006096993902,0.00181255619367167,0.0294587994905408
0.4,4,0,0.8,1,0.625,200,4.26168730658238,0.927543595960282,3.23588733729297,0.0851168901105552,0.00278633738252211,0.052337835553467
0.4,4,0,0.8,1,0.75,200,4.26481138593893,0.927507517882522,3.24907194801282,0.0634120697943321,0.00207085013170791,0.0385128336643514
0.4,4,0,0.8,1,0.875,200,4.18611802335,0.930329614874653,3.16696480615128,0.0392192752677387,0.00129339081368674,0.0579806151163205
0.4,4,0,0.8,1,1,200,4.18582897864409,0.930254308191381,3.17389962665224,0.00809461220644342,0.000107496090141782,0.0271706504026332
0.3,5,0,0.6,1,0.5,200,4.02945974070503,0.935326882031485,3.00620606744607,0.164385846998161,0.0052189966200096,0.0993823839425895
0.3,5,0,0.6,1,0.625,200,3.91112234788679,0.93927573516384,2.91456308966716,0.198307257525226,0.00590763424120677,0.140864663018475
0.3,5,0,0.6,1,0.75,200,3.87866502292072,0.940459087357268,2.89710694687426,0.0400985315023325,0.00115042108823845,0.0178612816851575
0.3,5,0,0.6,1,0.875,200,3.83372511147352,0.941928916688676,2.86748559648796,0.0266470151846,0.000616634876975887,0.00572907135926653
0.3,5,0,0.6,1,1,200,3.83934652920354,0.941599768403474,2.85726289829981,0.00331989149309142,3.72158764626573e-05,0.00931230503496249
0.3,5,0,0.8,1,0.5,200,3.89524650335434,0.939542753934344,2.90716987379044,0.0007082518824378,0.0002009619268679,0.0166762196636793
0.3,5,0,0.8,1,0.625,200,3.76808060824677,0.943539183670094,2.81254882328135,0.0217153248414482,0.000743487718852753,0.0195358568687657
0.3,5,0,0.8,1,0.75,200,3.74400776580328,0.944266596636091,2.79350643355232,0.094702524698211,0.00268039743442141,0.0585484464738368
0.3,5,0,0.8,1,0.875,200,3.76993399436762,0.943537870238205,2.81274533800498,0.0029401987211832,3.65147267263844e-05,0.0195408604094007
0.3,5,0,0.8,1,1,200,3.82148617016321,0.942088164678606,2.84294596602177,0.0432504933573119,0.00141190756157507,0.049138348364412
0.4,5,0,0.6,1,0.5,200,3.88716366964775,0.939392926620571,2.87638638265384,0.0348504900660119,0.00121092031728014,0.0314390955723215
0.4,5,0,0.6,1,0.625,200,3.81290239378969,0.941769447964395,2.80036824946389,0.0361151066118296,0.00125871126729017,0.0273953184424657
0.4,5,0,0.6,1,0.75,200,3.75247302343799,0.943645601151241,2.75740411625551,0.0785392230762904,0.00251211431267773,0.0657767103189846
0.4,5,0,0.6,1,0.875,200,3.72472376609164,0.944523029894585,2.74743558814578,0.014107201668429,0.000236971026734654,0.00643548710766095
