"set","seed","area","ratio","height","storey","azimuth","shell_wall","shell_roof","abs_wall","abs_roof","wwr_liv","wwr_dorm","u_window","shgc","open_factor","epw","phft"
"train",3,148.865625,1.4739453125,3.313828125,2,238.134375,2,4,0.234921875,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.5245703125,316,37.677701674277
"train",3,148.865625,1.4739453125,3.313828125,3,238.134375,2,4,0.234921875,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.5245703125,316,35.2952815829528
"train",3,148.865625,1.4739453125,3.313828125,1,238.134375,2,4,0.515234375,0.758984375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.5245703125,316,43.7305936073059
"train",3,148.865625,1.4739453125,3.313828125,2,238.134375,2,4,0.515234375,0.758984375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.5245703125,316,34.220700152207
"train",3,148.865625,1.4739453125,3.313828125,3,238.134375,2,4,0.515234375,0.758984375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.5245703125,316,31.9421613394216
"train",3,148.865625,1.4739453125,3.313828125,1,238.134375,2,4,0.515234375,0.734609375,0.8334296875,0.4708515625,4.6417265625,0.73842578125,0.5245703125,316,45.6487823439878
"train",3,148.865625,1.4739453125,3.313828125,2,238.134375,2,4,0.515234375,0.734609375,0.8334296875,0.4708515625,4.6417265625,0.73842578125,0.5245703125,316,36.1506849315069
"train",3,148.865625,1.4739453125,3.313828125,3,238.134375,2,4,0.515234375,0.734609375,0.8334296875,0.4708515625,4.6417265625,0.73842578125,0.5245703125,316,35.5133181126332
"train",3,148.865625,1.4739453125,3.313828125,1,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.5234609375,4.6417265625,0.73842578125,0.5245703125,316,44.3626331811263
"train",3,148.865625,1.4739453125,3.313828125,2,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.5234609375,4.6417265625,0.73842578125,0.5245703125,316,34.8831811263318
"train",3,148.865625,1.4739453125,3.313828125,3,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.5234609375,4.6417265625,0.73842578125,0.5245703125,316,32.9292237442922
"train",3,148.865625,1.4739453125,3.313828125,1,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,5.5017578125,0.73842578125,0.5245703125,316,43.9866818873668
"train",3,148.865625,1.4739453125,3.313828125,2,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,5.5017578125,0.73842578125,0.5245703125,316,34.488203957382
"train",3,148.865625,1.4739453125,3.313828125,3,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,5.5017578125,0.73842578125,0.5245703125,316,32.4547184170472
"train",3,148.865625,1.4739453125,3.313828125,1,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.78463671875,0.5245703125,316,41.9790715372907
"train",3,148.865625,1.4739453125,3.313828125,2,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.78463671875,0.5245703125,316,32.8097412480974
"train",3,148.865625,1.4739453125,3.313828125,3,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.78463671875,0.5245703125,316,31.1080669710807
"train",3,148.865625,1.4739453125,3.313828125,1,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.7459765625,316,52.1845509893455
"train",3,148.865625,1.4739453125,3.313828125,2,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.7459765625,316,41.5601217656012
"train",3,148.865625,1.4739453125,3.313828125,3,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.7459765625,316,39.5167427701674
"train",3,148.865625,1.4739453125,3.313828125,1,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.5245703125,397,71.4923896499239
"train",3,148.865625,1.4739453125,3.313828125,2,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.5245703125,397,67.6042617960426
"train",3,148.865625,1.4739453125,3.313828125,3,238.134375,2,4,0.515234375,0.734609375,0.2774765625,0.4708515625,4.6417265625,0.73842578125,0.5245703125,397,63.3493150684932
"train",3,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,61.4155251141553
"train",3,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,59.3637747336377
"train",3,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,57.3032724505327
"train",1,148.865625,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,62.7161339421613
"train",1,148.865625,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,60.1259512937595
"train",1,148.865625,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,56.7583713850837
"train",1,70.621875,1.4739453125,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,63.0456621004566
"train",1,70.621875,1.4739453125,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,60.5624048706241
"train",1,70.621875,1.4739453125,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,57.4178082191781
"train",1,70.621875,0.8127734375,3.313828125,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,62.2191780821918
"train",1,70.621875,0.8127734375,3.313828125,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,60.0506088280061
"train",1,70.621875,0.8127734375,3.313828125,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,57.1320395738204
"train",1,70.621875,0.8127734375,3.120859375,1,238.134375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,64.4284627092846
"train",1,70.621875,0.8127734375,3.120859375,2,238.134375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,61.87899543379
"train",1,70.621875,0.8127734375,3.120859375,3,238.134375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,58.265601217656
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,62.4623287671233
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,60.1670471841705
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,57.0825722983257
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,4,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,62.5266362252664
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,4,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,60.3082191780822
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,4,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,58.4505327245053
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.515234375,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,63.0323439878234
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.515234375,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,60.646499238965
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.515234375,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,57.3706240487062
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.734609375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,62.4642313546423
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.734609375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,60.1875951293759
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.734609375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,57.1666666666667
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.2774765625,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,63.6122526636225
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.2774765625,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,61.2454337899543
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.2774765625,0.5234609375,5.5017578125,0.78463671875,0.7459765625,397,57.4318873668189
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.4708515625,5.5017578125,0.78463671875,0.7459765625,397,62.6548706240487
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.4708515625,5.5017578125,0.78463671875,0.7459765625,397,60.3146879756469
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.4708515625,5.5017578125,0.78463671875,0.7459765625,397,57.2328767123288
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,4.6417265625,0.78463671875,0.7459765625,397,62.531202435312
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,4.6417265625,0.78463671875,0.7459765625,397,60.2146118721461
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,4.6417265625,0.78463671875,0.7459765625,397,57.1160578386606
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.73842578125,0.7459765625,397,62.4330289193303
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.73842578125,0.7459765625,397,60.1548706240487
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.73842578125,0.7459765625,397,57.1700913242009
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.5245703125,397,63.2602739726027
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.5245703125,397,60.738203957382
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.5245703125,397,57.1495433789954
"train",1,70.621875,0.8127734375,3.120859375,1,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,316,61.1617199391172
"train",1,70.621875,0.8127734375,3.120859375,2,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,316,58.6111111111111
"train",1,70.621875,0.8127734375,3.120859375,3,30.459375,2,1,0.234921875,0.758984375,0.8334296875,0.5234609375,5.5017578125,0.78463671875,0.7459765625,316,54.5178843226788
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,72.1335616438356
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,61.1685692541857
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,48.7108066971081
"train",3,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,70.4212328767123
"train",3,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,59.4200913242009
"train",3,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,46.8630136986301
"train",2,39.421875,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,70.2781582952816
"train",2,39.421875,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,60.4547184170472
"train",2,39.421875,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,48.8466514459665
"train",2,55.265625,1.9827734375,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,70.400304414003
"train",2,55.265625,1.9827734375,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,57.808599695586
"train",2,55.265625,1.9827734375,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,44.4181887366819
"train",2,55.265625,1.0839453125,3.380859375,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,76.5015220700152
"train",2,55.265625,1.0839453125,3.380859375,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,67.810502283105
"train",2,55.265625,1.0839453125,3.380859375,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,55.4360730593607
"train",2,55.265625,1.0839453125,2.533828125,1,311.259375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,70.1921613394216
"train",2,55.265625,1.0839453125,2.533828125,2,311.259375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,59.2800608828006
"train",2,55.265625,1.0839453125,2.533828125,3,311.259375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,47.6617199391172
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,7,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,76.4025875190259
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,7,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,64.3592085235921
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,7,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,48.5254946727549
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,2,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,73.5494672754947
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,2,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,65.2134703196347
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,2,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,57.3089802130898
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.702921875,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,71.560502283105
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.702921875,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,60.679604261796
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.702921875,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,48.4086757990868
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.290984375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,74.0677321156773
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.290984375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,66.7035768645358
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.290984375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,61.953196347032
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.2874296875,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,67.4353120243531
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.2874296875,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,56.3371385083714
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.2874296875,0.2888515625,5.3957265625,0.23142578125,0.6545703125,214,45.1434550989346
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.7054609375,5.3957265625,0.23142578125,0.6545703125,214,79.1019786910198
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.7054609375,5.3957265625,0.23142578125,0.6545703125,214,71.4760273972603
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.7054609375,5.3957265625,0.23142578125,0.6545703125,214,59.0943683409437
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,3.2397578125,0.23142578125,0.6545703125,214,72.7956621004566
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,3.2397578125,0.23142578125,0.6545703125,214,61.6419330289193
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,3.2397578125,0.23142578125,0.6545703125,214,48.777397260274
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.61563671875,0.6545703125,214,64.6598173515982
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.61563671875,0.6545703125,214,54.2918569254186
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.61563671875,0.6545703125,214,44.9162861491629
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6159765625,214,71.1362252663623
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6159765625,214,60.0821917808219
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6159765625,214,47.8382800608828
"train",2,55.265625,1.0839453125,2.533828125,1,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,295,82.3127853881278
"train",2,55.265625,1.0839453125,2.533828125,2,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,295,74.7842465753425
"train",2,55.265625,1.0839453125,2.533828125,3,331.734375,1,1,0.671234375,0.578609375,0.4594765625,0.2888515625,5.3957265625,0.23142578125,0.6545703125,295,67
"train",2,39.421875,1.9827734375,3.380859375,1,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,80.3835616438356
"train",2,39.421875,1.9827734375,3.380859375,2,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,73.9558599695586
"train",2,39.421875,1.9827734375,3.380859375,3,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,70.041095890411
"train",3,55.265625,1.9827734375,3.380859375,1,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,81.324200913242
"train",3,55.265625,1.9827734375,3.380859375,2,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,73.7732115677321
"train",3,55.265625,1.9827734375,3.380859375,3,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,69.4155251141552
"train",3,39.421875,1.0839453125,3.380859375,1,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,77.7256468797565
"train",3,39.421875,1.0839453125,3.380859375,2,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,72.5825722983257
"train",3,39.421875,1.0839453125,3.380859375,3,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,69.2119482496195
"train",3,39.421875,1.9827734375,2.533828125,1,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,83.6643835616438
"train",3,39.421875,1.9827734375,2.533828125,2,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,77.3725266362253
"train",3,39.421875,1.9827734375,2.533828125,3,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,73.3626331811263
"train",3,39.421875,1.9827734375,3.380859375,1,331.734375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,81.66400304414
"train",3,39.421875,1.9827734375,3.380859375,2,331.734375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,74.4805936073059
"train",3,39.421875,1.9827734375,3.380859375,3,331.734375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,70.384703196347
"train",3,39.421875,1.9827734375,3.380859375,1,311.259375,1,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,78.2614155251142
"train",3,39.421875,1.9827734375,3.380859375,2,311.259375,1,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,72.4269406392694
"train",3,39.421875,1.9827734375,3.380859375,3,311.259375,1,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,69.2435312024353
"train",3,39.421875,1.9827734375,3.380859375,1,311.259375,7,1,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,80.8021308980213
"train",3,39.421875,1.9827734375,3.380859375,2,311.259375,7,1,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,73.7663622526636
"train",3,39.421875,1.9827734375,3.380859375,3,311.259375,7,1,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,67.734398782344
"train",3,39.421875,1.9827734375,3.380859375,1,311.259375,7,2,0.671234375,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,81.0030441400304
"train",3,39.421875,1.9827734375,3.380859375,2,311.259375,7,2,0.671234375,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,74.3649162861492
"train",3,39.421875,1.9827734375,3.380859375,3,311.259375,7,2,0.671234375,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,70.4562404870624
"train",3,39.421875,1.9827734375,3.380859375,1,311.259375,7,2,0.702921875,0.578609375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,80.9079147640792
"train",3,39.421875,1.9827734375,3.380859375,2,311.259375,7,2,0.702921875,0.578609375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,74.5662100456621
"train",3,39.421875,1.9827734375,3.380859375,3,311.259375,7,2,0.702921875,0.578609375,0.2874296875,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,71.0098934550989
"train",3,39.421875,1.9827734375,3.380859375,1,311.259375,7,2,0.702921875,0.290984375,0.4594765625,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,79.6579147640792
"train",3,39.421875,1.9827734375,3.380859375,2,311.259375,7,2,0.702921875,0.290984375,0.4594765625,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,73.16400304414
"train",3,39.421875,1.9827734375,3.380859375,3,311.259375,7,2,0.702921875,0.290984375,0.4594765625,0.7054609375,3.2397578125,0.61563671875,0.6159765625,295,69.4748858447489
"train",3,39.421875,1.9827734375,3.380859375,1,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.2888515625,3.2397578125,0.61563671875,0.6159765625,295,87.703196347032
"train",3,39.421875,1.9827734375,3.380859375,2,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.2888515625,3.2397578125,0.61563671875,0.6159765625,295,80.527397260274
"train",3,39.421875,1.9827734375,3.380859375,3,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.2888515625,3.2397578125,0.61563671875,0.6159765625,295,75.6069254185692
"train",3,39.421875,1.9827734375,3.380859375,1,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,5.3957265625,0.61563671875,0.6159765625,295,79.8287671232877
"train",3,39.421875,1.9827734375,3.380859375,2,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,5.3957265625,0.61563671875,0.6159765625,295,73.8900304414003
"train",3,39.421875,1.9827734375,3.380859375,3,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,5.3957265625,0.61563671875,0.6159765625,295,70.4075342465753
"train",3,39.421875,1.9827734375,3.380859375,1,311.259375,7,2,0.702921875,0.290984375,0.2874296875,0.7054609375,3.2397578125,0.23142578125,0.6159765625,295,81.2952815829528
