"","int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_walls","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_windows","conv_hge_doors","hvac_sens_he","hvac_sens_ce","afn_inf_sens_hge","afn_inf_sens_hle","hvac_total_he","hvac_total_ce","dwel","room","weather","typo","wrap","simp"
"year24",0,-17.2,17,-19.4,-10.4,-1.79999999999998,-5.69999999999999,-1.5,-0.700000000000001,-0.5,0,21.7,0,0,0,-1.7833333333333,"NW","Dorm. 1","Rio de Janeiro","Hyp.","C10","01"
"year25",0,-16.8,14.3,-19.1999999999999,-8,-3.79999999999995,-4.80000000000001,-2.59999999999999,-0.899999999999999,-0.5,0,24.0999999999999,0,-0.1,0,-1.97500000000002,"NW","Dorm. 2","Rio de Janeiro","Hyp.","C10","01"
"year26",0,-21.5,32.5,-14.5,-8.80000000000001,0.899999999999977,-5.59999999999997,0,-0.100000000000001,0,0,-5.59999999999991,0,0.0999999999999996,0,0.365000000000009,"NW","Living","Rio de Janeiro","Hyp.","C10","01"
"year27",0.100000000000023,-11.3,-25.6,-44.6,-10,-10.6,-13.4,-10.5,-0.4,-2.5,0,84.5,0.1,0.399999999999999,0,-7.07500000000002,"SE","Dorm. 1","Rio de Janeiro","Hyp.","C10","01"
"year28",0.100000000000023,-10.8,-28.9,-52.8,-8,-15.7,-10.8,-18.4,-0.6,-2.7,0,95.5,0.2,0.5,0,-8,"SE","Dorm. 2","Rio de Janeiro","Hyp.","C10","01"
"year29",0.100000000000023,-20.9,-51.6,-75.7,-20.9,0,-18.5,-19.4,-2.1,-9.2,0,151,0.0999999999999996,0.3,0,-7.63499999999999,"SE","Living","Rio de Janeiro","Hyp.","C10","01"
"year30",0.100000000000023,-11.1,-26,-44.8,-9.89999999999999,-10.5,-13.5,-10.9,-0.5,-2.5,0,84.8000000000002,0.2,0.4,0,-7.10833333333332,"SW","Dorm. 1","Rio de Janeiro","Hyp.","C10","01"
"year31",0.100000000000023,-10.7,-28.9,-52.6999999999999,-8,-18.4,-10.8,-15.6,-0.6,-2.7,0,95.5,0.2,0.5,0,-7.99166666666665,"SW","Dorm. 2","Rio de Janeiro","Hyp.","C10","01"
"year32",0.100000000000023,-20.5,-51.4,-75.1,-20.5,-19.2,-18.3,0,-2,-9.09999999999999,0,149.7,0.0999999999999996,0.3,0,-7.56999999999999,"SW","Living","Rio de Janeiro","Hyp.","C10","01"
"year33",0,-12.4,9.79999999999998,-12.3,-4.19999999999999,-0.400000000000006,-3,-4.59999999999999,-0.3,-0.699999999999996,0,16.8999999999999,0.1,0,0,-1.84444444444443,"W","Dorm. N","Rio de Janeiro","Hyp.","C10","01"
"year34",0.0999999999999659,-8.20000000000005,-19.7,-25.9,-5.09999999999999,-11.2,-4.59999999999999,-4.90000000000001,0.0999999999999996,-1.3,0,54.2,0.1,0.5,0,-6.11111111111111,"W","Dorm. S","Rio de Janeiro","Hyp.","C10","01"
"year35",0.100000000000023,-15.2,11.4,-29.9000000000001,-8.20000000000002,-10.8,-1.20000000000002,-9.70000000000005,0.100000000000001,-2.89999999999998,0,32.4000000000001,0.1,0.2,0,-2.1933333333333,"W","Living","Rio de Janeiro","Hyp.","C10","01"
"year36",0.300000000000011,-4.80000000000001,14.2,-3.90000000000001,-0.399999999999999,-3.2,-2.2,1.90000000000001,-0.0999999999999943,0,0,-5.5,0,0,0,0.6111111111111,"E","Dorm. N","São Paulo","Hyp.","C10","01"
"year37",0.899999999999977,1.80000000000001,-12.8,-8.59999999999999,-2.6,-2.2,0.399999999999991,-4.2,0.5,-0.199999999999999,0,17.2,0,0.300000000000001,0,-2.09999999999999,"E","Dorm. S","São Paulo","Hyp.","C10","01"
"year38",0,-8.19999999999999,11.9,-18.8000000000001,-5.89999999999999,-10,0.0999999999999943,-3,-0.900000000000006,-1.60000000000001,0,17.1000000000001,0,0.0999999999999996,0,-1.15333333333331,"E","Living","São Paulo","Hyp.","C10","01"
"year39",0.199999999999989,-6.90000000000001,23.3,-11.6,-1.5,1.40000000000001,-4.3,-7.3,-0.400000000000006,-1.1,0,-2.5,0,-0.100000000000001,0,0.216666666666683,"NE","Dorm. 1","São Paulo","Hyp.","C10","01"
"year40",0.100000000000023,-7.5,23.9,-10.5,-1.5,-9.8,-4,4.70000000000002,-0.700000000000003,-1,0,-3.29999999999995,0,0,0,0.299999999999983,"NE","Dorm. 2","São Paulo","Hyp.","C10","01"
"year41",0.100000000000023,-8.29999999999995,-92.9,-32.6999999999999,-11,0,-12,-4.19999999999999,-1,-5.5,0,131.9,0,0.4,0,-6.67000000000002,"NE","Living","São Paulo","Hyp.","C10","01"
"year42",0.0999999999999659,-8,26.8,-1.80000000000001,-1.19999999999999,2.5,-4.6,1.5,-0.600000000000001,0.5,0,-16.9,0,-0.100000000000001,0,1.40833333333335,"NW","Dorm. 1","São Paulo","Hyp.","C10","01"
"year43",0.100000000000023,-8.5,28.3,1,-1.10000000000001,2.89999999999998,-4.2,3.39999999999999,-0.799999999999997,0.600000000000001,0,-20.4999999999999,0,-0.100000000000001,0,1.70833333333333,"NW","Dorm. 2","São Paulo","Hyp.","C10","01"
"year44",-0.100000000000023,-12.1,49.6,2.20000000000005,-0.900000000000006,5.19999999999999,-5.30000000000001,0,-0.899999999999999,2.2,0,-44.9000000000001,0,-0.0999999999999996,0,2.33500000000001,"NW","Living","São Paulo","Hyp.","C10","01"
"year45",0.699999999999989,0.599999999999994,-12.8,-17.4,-6.8,-5,-1.3,-4.1,0,-1,0,29.5,0,0.4,0,-2.69999999999999,"SE","Dorm. 1","São Paulo","Hyp.","C10","01"
"year46",0.399999999999977,-0.900000000000006,-11.4,-22.5,-6.3,-6.59999999999999,-1.59999999999999,-7.89999999999999,-0.5,-1.2,0,35.8000000000001,0,0.300000000000001,0,-3.2,"SE","Dorm. 2","São Paulo","Hyp.","C10","01"
"year47",0.100000000000023,-6.69999999999999,-27.3,-42.4,-15.8,0,-6.59999999999999,-10.9,-2,-5.2,0,82.3,0,0.300000000000001,0,-4.17999999999999,"SE","Living","São Paulo","Hyp.","C10","01"
"year48",0.700000000000045,0.5,-12.9,-17.6,-6.90000000000001,-4.1,-1.30000000000001,-5.3,0.100000000000001,-1,0,29.8000000000001,0,0.300000000000001,0,-2.71666666666667,"SW","Dorm. 1","São Paulo","Hyp.","C10","01"
"year49",0.399999999999977,-0.900000000000006,-11.4,-22.5,-6.3,-7.89999999999999,-1.7,-6.5,-0.5,-1.2,0,35.7,0,0.300000000000001,0,-3.18333333333332,"SW","Dorm. 2","São Paulo","Hyp.","C10","01"
"year50",0.100000000000023,-6.5,-27.2,-42.1,-15.6,-10.9,-6.40000000000001,0,-2,-5.10000000000001,0,81.3999999999999,0,0.300000000000001,0,-4.13,"SW","Living","São Paulo","Hyp.","C10","01"
"year51",0.199999999999989,-5,13.8,-2.40000000000001,-0.700000000000003,3.5,-2.1,-3.1,-0.100000000000001,0.0999999999999996,0,-6.39999999999998,0,0,0,0.722222222222214,"W","Dorm. N","São Paulo","Hyp.","C10","01"
"year52",0.800000000000011,1.69999999999999,-13.4,-8.90000000000001,-2.5,-4.59999999999999,0.199999999999989,-1.90000000000001,0.5,-0.199999999999999,0,18.5999999999999,0,0.300000000000001,0,-2.25555555555556,"W","Dorm. S","São Paulo","Hyp.","C10","01"
"year53",0.0999999999999091,-6.39999999999998,17.1,-15.3,-5.60000000000001,-2.40000000000001,0.5,-7.80000000000001,-0.399999999999999,-1.09999999999999,0,6.70000000000027,0.1,0.100000000000001,0,-0.413333333333327,"W","Living","São Paulo","Hyp.","C10","01"
