"","val","var","sim","dwel","room","weather"
"162",149.5,"conv_hge_floor","Base","W","Dorm. S","São Paulo"
"163",626.4,"conv_hge_floor","Base","W","Living","São Paulo"
"164",167.5,"conv_hge_floor","Simp.","E","Dorm. N","Curitiba"
"165",84.7,"conv_hge_floor","Simp.","E","Dorm. S","Curitiba"
"166",386.3,"conv_hge_floor","Simp.","E","Living","Curitiba"
"167",251.5,"conv_hge_floor","Simp.","NE","Dorm. 1","Curitiba"
"168",250.6,"conv_hge_floor","Simp.","NE","Dorm. 2","Curitiba"
"169",690.5,"conv_hge_floor","Simp.","NE","Living","Curitiba"
"170",251.5,"conv_hge_floor","Simp.","NW","Dorm. 1","Curitiba"
"171",250.7,"conv_hge_floor","Simp.","NW","Dorm. 2","Curitiba"
"172",690.6,"conv_hge_floor","Simp.","NW","Living","Curitiba"
"173",127.1,"conv_hge_floor","Simp.","SE","Dorm. 1","Curitiba"
"174",130.4,"conv_hge_floor","Simp.","SE","Dorm. 2","Curitiba"
"175",355,"conv_hge_floor","Simp.","SE","Living","Curitiba"
"176",127.4,"conv_hge_floor","Simp.","SW","Dorm. 1","Curitiba"
"177",130.4,"conv_hge_floor","Simp.","SW","Dorm. 2","Curitiba"
"178",355.3,"conv_hge_floor","Simp.","SW","Living","Curitiba"
"179",172.1,"conv_hge_floor","Simp.","W","Dorm. N","Curitiba"
"180",88.6,"conv_hge_floor","Simp.","W","Dorm. S","Curitiba"
"181",534.3,"conv_hge_floor","Simp.","W","Living","Curitiba"
"182",366.4,"conv_hge_floor","Simp.","E","Dorm. N","Rio de Janeiro"
"183",247.7,"conv_hge_floor","Simp.","E","Dorm. S","Rio de Janeiro"
"184",773,"conv_hge_floor","Simp.","E","Living","Rio de Janeiro"
"185",522.1,"conv_hge_floor","Simp.","NE","Dorm. 1","Rio de Janeiro"
"186",514.5,"conv_hge_floor","Simp.","NE","Dorm. 2","Rio de Janeiro"
"187",1196.3,"conv_hge_floor","Simp.","NE","Living","Rio de Janeiro"
"188",521.9,"conv_hge_floor","Simp.","NW","Dorm. 1","Rio de Janeiro"
"189",514.4,"conv_hge_floor","Simp.","NW","Dorm. 2","Rio de Janeiro"
"190",1196.3,"conv_hge_floor","Simp.","NW","Living","Rio de Janeiro"
"191",345.8,"conv_hge_floor","Simp.","SE","Dorm. 1","Rio de Janeiro"
"192",344.4,"conv_hge_floor","Simp.","SE","Dorm. 2","Rio de Janeiro"
"193",748.9,"conv_hge_floor","Simp.","SE","Living","Rio de Janeiro"
"194",345.7,"conv_hge_floor","Simp.","SW","Dorm. 1","Rio de Janeiro"
"195",344.4,"conv_hge_floor","Simp.","SW","Dorm. 2","Rio de Janeiro"
"196",749,"conv_hge_floor","Simp.","SW","Living","Rio de Janeiro"
"197",366.5,"conv_hge_floor","Simp.","W","Dorm. N","Rio de Janeiro"
"198",249.5,"conv_hge_floor","Simp.","W","Dorm. S","Rio de Janeiro"
"199",877.7,"conv_hge_floor","Simp.","W","Living","Rio de Janeiro"
"200",232.1,"conv_hge_floor","Simp.","E","Dorm. N","São Paulo"
"201",141.1,"conv_hge_floor","Simp.","E","Dorm. S","São Paulo"
"202",530.2,"conv_hge_floor","Simp.","E","Living","São Paulo"
"203",336,"conv_hge_floor","Simp.","NE","Dorm. 1","São Paulo"
"204",332.8,"conv_hge_floor","Simp.","NE","Dorm. 2","São Paulo"
"205",848.6,"conv_hge_floor","Simp.","NE","Living","São Paulo"
"206",335.8,"conv_hge_floor","Simp.","NW","Dorm. 1","São Paulo"
"207",332.8,"conv_hge_floor","Simp.","NW","Dorm. 2","São Paulo"
"208",848.7,"conv_hge_floor","Simp.","NW","Living","São Paulo"
"209",199.5,"conv_hge_floor","Simp.","SE","Dorm. 1","São Paulo"
"210",200.8,"conv_hge_floor","Simp.","SE","Dorm. 2","São Paulo"
"211",485.9,"conv_hge_floor","Simp.","SE","Living","São Paulo"
"212",199.4,"conv_hge_floor","Simp.","SW","Dorm. 1","São Paulo"
"213",200.8,"conv_hge_floor","Simp.","SW","Dorm. 2","São Paulo"
"214",486,"conv_hge_floor","Simp.","SW","Living","São Paulo"
"215",232.8,"conv_hge_floor","Simp.","W","Dorm. N","São Paulo"
"216",142.3,"conv_hge_floor","Simp.","W","Dorm. S","São Paulo"
"217",607.5,"conv_hge_floor","Simp.","W","Living","São Paulo"
"218",-43.5,"conv_hge_roof","Base","E","Dorm. N","Curitiba"
"219",-33,"conv_hge_roof","Base","E","Dorm. S","Curitiba"
"220",113.4,"conv_hge_roof","Base","E","Living","Curitiba"
"221",-42.4,"conv_hge_roof","Base","NE","Dorm. 1","Curitiba"
"222",-42.1,"conv_hge_roof","Base","NE","Dorm. 2","Curitiba"
"223",171.4,"conv_hge_roof","Base","NE","Living","Curitiba"
"224",-43.2,"conv_hge_roof","Base","NW","Dorm. 1","Curitiba"
"225",-43.1,"conv_hge_roof","Base","NW","Dorm. 2","Curitiba"
"226",188.9,"conv_hge_roof","Base","NW","Living","Curitiba"
"227",-28.2,"conv_hge_roof","Base","SE","Dorm. 1","Curitiba"
"228",-28.8,"conv_hge_roof","Base","SE","Dorm. 2","Curitiba"
"229",147.2,"conv_hge_roof","Base","SE","Living","Curitiba"
"230",-28.1,"conv_hge_roof","Base","SW","Dorm. 1","Curitiba"
"231",-28.8,"conv_hge_roof","Base","SW","Dorm. 2","Curitiba"
"232",147.3,"conv_hge_roof","Base","SW","Living","Curitiba"
"233",-40.5,"conv_hge_roof","Base","W","Dorm. N","Curitiba"
"234",-29.8,"conv_hge_roof","Base","W","Dorm. S","Curitiba"
"235",159,"conv_hge_roof","Base","W","Living","Curitiba"
"236",153.4,"conv_hge_roof","Base","E","Dorm. N","Rio de Janeiro"
"237",153.5,"conv_hge_roof","Base","E","Dorm. S","Rio de Janeiro"
"238",451.9,"conv_hge_roof","Base","E","Living","Rio de Janeiro"
"239",219.2,"conv_hge_roof","Base","NE","Dorm. 1","Rio de Janeiro"
"240",219.6,"conv_hge_roof","Base","NE","Dorm. 2","Rio de Janeiro"
