"","val","var","sim","dwel","room","weather"
"236",157.8,"conv_hge_roof","Base","E","Dorm. N","Rio de Janeiro"
"237",98,"conv_hge_roof","Base","E","Dorm. S","Rio de Janeiro"
"238",313.2,"conv_hge_roof","Base","E","Living","Rio de Janeiro"
"239",223.5,"conv_hge_roof","Base","NE","Dorm. 1","Rio de Janeiro"
"240",219.3,"conv_hge_roof","Base","NE","Dorm. 2","Rio de Janeiro"
"241",316.8,"conv_hge_roof","Base","NE","Living","Rio de Janeiro"
"242",226.7,"conv_hge_roof","Base","NW","Dorm. 1","Rio de Janeiro"
"243",223.7,"conv_hge_roof","Base","NW","Dorm. 2","Rio de Janeiro"
"244",480.5,"conv_hge_roof","Base","NW","Living","Rio de Janeiro"
"245",140.4,"conv_hge_roof","Base","SE","Dorm. 1","Rio de Janeiro"
"246",136.7,"conv_hge_roof","Base","SE","Dorm. 2","Rio de Janeiro"
"247",273.6,"conv_hge_roof","Base","SE","Living","Rio de Janeiro"
"248",139.9,"conv_hge_roof","Base","SW","Dorm. 1","Rio de Janeiro"
"249",136.7,"conv_hge_roof","Base","SW","Dorm. 2","Rio de Janeiro"
"250",273.6,"conv_hge_roof","Base","SW","Living","Rio de Janeiro"
"251",163.6,"conv_hge_roof","Base","W","Dorm. N","Rio de Janeiro"
"252",103.6,"conv_hge_roof","Base","W","Dorm. S","Rio de Janeiro"
"253",345.9,"conv_hge_roof","Base","W","Living","Rio de Janeiro"
"254",92.1,"conv_hge_roof","Base","E","Dorm. N","São Paulo"
"255",42,"conv_hge_roof","Base","E","Dorm. S","São Paulo"
"256",214.4,"conv_hge_roof","Base","E","Living","São Paulo"
"257",144,"conv_hge_roof","Base","NE","Dorm. 1","São Paulo"
"258",148.4,"conv_hge_roof","Base","NE","Dorm. 2","São Paulo"
"259",215.2,"conv_hge_roof","Base","NE","Living","São Paulo"
"260",147.2,"conv_hge_roof","Base","NW","Dorm. 1","São Paulo"
"261",152.6,"conv_hge_roof","Base","NW","Dorm. 2","São Paulo"
"262",358.2,"conv_hge_roof","Base","NW","Living","São Paulo"
"263",74,"conv_hge_roof","Base","SE","Dorm. 1","São Paulo"
"264",78.8,"conv_hge_roof","Base","SE","Dorm. 2","São Paulo"
"265",180.3,"conv_hge_roof","Base","SE","Living","São Paulo"
"266",73.9,"conv_hge_roof","Base","SW","Dorm. 1","São Paulo"
"267",78.8,"conv_hge_roof","Base","SW","Dorm. 2","São Paulo"
"268",180.4,"conv_hge_roof","Base","SW","Living","São Paulo"
"269",96,"conv_hge_roof","Base","W","Dorm. N","São Paulo"
