"seed","area","ratio","height","storey","azimuth","shell_wall","abs_wall","shell_roof","abs_roof","wwr_liv","wwr_dorm","u_window","shgc","open_factor","blind","balcony","facade","epw","phft"
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,57.2503805175038
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,53.3725266362253
3,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,62.982496194825
3,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,55.3565449010655
3,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,50.6130136986301
2,86.953125,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,63.615296803653
2,86.953125,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,57.6887366818874
2,86.953125,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,54.341704718417
2,133.265625,0.8950390625,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,63.6324200913242
2,133.265625,0.8950390625,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,57.2119482496195
2,133.265625,0.8950390625,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,53.3340943683409
2,133.265625,0.8889453125,3.311796875,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,65.0167427701674
2,133.265625,0.8889453125,3.311796875,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,59.3386605783866
2,133.265625,0.8889453125,3.311796875,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,55.8987823439878
2,133.265625,0.8889453125,2.923828125,1,67.753125,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,60.6982496194825
2,133.265625,0.8889453125,2.923828125,2,67.753125,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,52.8013698630137
2,133.265625,0.8889453125,2.923828125,3,67.753125,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,48.5958904109589
2,133.265625,0.8889453125,2.923828125,1,4.134375,3,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,62.8820395738204
2,133.265625,0.8889453125,2.923828125,2,4.134375,3,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,57.408295281583
2,133.265625,0.8889453125,2.923828125,3,4.134375,3,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,54.0456621004566
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.395796875,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,70.5262557077626
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.395796875,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,64.4197108066971
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.395796875,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,60.3154490106545
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.680984375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,63.5955098934551
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.680984375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,57.0818112633181
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.680984375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,52.9242770167428
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.6670703125,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,62.6244292237443
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.6670703125,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,55.9554794520548
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.6670703125,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,51.9280821917808
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.7253671875,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,66.541095890411
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.7253671875,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,61.5102739726027
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.7253671875,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,245,58.4878234398782
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,3.0159140625,0.82292578125,0.7195703125,0,0.4996875,1,245,63.9033485540335
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,3.0159140625,0.82292578125,0.7195703125,0,0.4996875,1,245,57.5365296803653
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,3.0159140625,0.82292578125,0.7195703125,0,0.4996875,1,245,53.6898782343988
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.81368359375,0.7195703125,0,0.4996875,1,245,63.9923896499239
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.81368359375,0.7195703125,0,0.4996875,1,245,57.5772450532725
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.81368359375,0.7195703125,0,0.4996875,1,245,53.7172754946728
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.8556640625,0,0.4996875,1,245,66.2804414003044
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.8556640625,0,0.4996875,1,245,60.4265601217656
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.8556640625,0,0.4996875,1,245,56.7001522070015
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,1,0.4996875,1,245,64.826103500761
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,1,0.4996875,1,245,58.4741248097412
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,1,0.4996875,1,245,54.6095890410959
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,1.4259375,1,245,64.2503805175038
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,1.4259375,1,245,57.8938356164384
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,1.4259375,1,245,54.0795281582953
2,133.265625,0.8889453125,2.923828125,1,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,214,52.16400304414
2,133.265625,0.8889453125,2.923828125,2,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,214,47.1518264840183
2,133.265625,0.8889453125,2.923828125,3,4.134375,5,0.684640625,3,0.656609375,0.3684765625,0.3798515625,2.7567265625,0.82292578125,0.7195703125,0,0.4996875,1,214,43.4916286149163
2,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,62.248097412481
2,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,57.2987062404871
2,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,54.5369101978691
3,133.265625,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,63.5403348554034
3,133.265625,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,58.3470319634703
3,133.265625,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,54.0955098934551
3,86.953125,0.8889453125,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,62.9360730593607
3,86.953125,0.8889453125,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,57.9958143074581
3,86.953125,0.8889453125,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,54.3082191780822
3,86.953125,0.8950390625,2.923828125,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,61.9391171993912
3,86.953125,0.8950390625,2.923828125,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,56.7248858447489
3,86.953125,0.8950390625,2.923828125,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,52.6830289193303
3,86.953125,0.8950390625,3.311796875,1,4.134375,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,67.4573820395738
3,86.953125,0.8950390625,3.311796875,2,4.134375,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,62.3550228310502
3,86.953125,0.8950390625,3.311796875,3,4.134375,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,58.2058599695586
3,86.953125,0.8950390625,3.311796875,1,67.753125,5,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,62.7473363774734
3,86.953125,0.8950390625,3.311796875,2,67.753125,5,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,57.5681126331811
3,86.953125,0.8950390625,3.311796875,3,67.753125,5,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,53.6141552511416
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.684640625,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,57.7176560121766
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.684640625,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,52.880898021309
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.684640625,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,49.4535768645358
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,62.9417808219178
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,58.0041856925419
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,54.3108828006088
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.656609375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,62.9840182648402
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.656609375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,58.0814307458143
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.656609375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,54.5601217656012
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.3684765625,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,62.3108828006088
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.3684765625,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,57.4474885844749
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.3684765625,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,53.7876712328767
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.3798515625,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,61.3356164383562
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.3798515625,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,55.4992389649924
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.3798515625,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,214,50.9547184170472
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,2.7567265625,0.81368359375,0.8556640625,1,1.4259375,1,214,62.7652207001522
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,2.7567265625,0.81368359375,0.8556640625,1,1.4259375,1,214,57.8139269406393
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,2.7567265625,0.81368359375,0.8556640625,1,1.4259375,1,214,54.0977929984779
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.82292578125,0.8556640625,1,1.4259375,1,214,62.6506849315069
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.82292578125,0.8556640625,1,1.4259375,1,214,57.7073820395738
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.82292578125,0.8556640625,1,1.4259375,1,214,54.0060882800609
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.7195703125,1,1.4259375,1,214,60.6213850837138
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.7195703125,1,1.4259375,1,214,55.5319634703196
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.7195703125,1,1.4259375,1,214,51.8154490106545
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,0,1.4259375,1,214,61.5342465753425
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,0,1.4259375,1,214,56.556697108067
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,0,1.4259375,1,214,52.9771689497717
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,0.4996875,1,214,62.3447488584475
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,0.4996875,1,214,57.322298325723
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,0.4996875,1,214,53.720700152207
3,86.953125,0.8950390625,3.311796875,1,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,245,71.5376712328767
3,86.953125,0.8950390625,3.311796875,2,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,245,66.8112633181126
3,86.953125,0.8950390625,3.311796875,3,67.753125,3,0.395796875,3,0.680984375,0.6670703125,0.7253671875,3.0159140625,0.81368359375,0.8556640625,1,1.4259375,1,245,64.0894216133942
2,86.465625,0.6939453125,2.793828125,1,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,83.8637747336378
2,86.465625,0.6939453125,2.793828125,2,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,79.3390410958904
2,86.465625,0.6939453125,2.793828125,3,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,74.3413242009132
1,86.465625,0.6939453125,2.793828125,1,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,85.8770928462709
1,86.465625,0.6939453125,2.793828125,2,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,80.6019786910198
1,86.465625,0.6939453125,2.793828125,3,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,75.011796042618
2,102.553125,0.6939453125,2.793828125,1,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,84.2743531202435
2,102.553125,0.6939453125,2.793828125,2,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,79.6430745814307
2,102.553125,0.6939453125,2.793828125,3,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,74.4505327245053
2,86.465625,1.4800390625,2.793828125,1,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,84.3283866057839
2,86.465625,1.4800390625,2.793828125,2,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,79.3660578386606
2,86.465625,1.4800390625,2.793828125,3,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,74.0684931506849
2,86.465625,0.6939453125,3.181796875,1,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,83.8489345509894
2,86.465625,0.6939453125,3.181796875,2,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,79.6529680365297
2,86.465625,0.6939453125,3.181796875,3,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,74.599695585997
2,86.465625,0.6939453125,2.793828125,1,208.153125,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,83.353500761035
2,86.465625,0.6939453125,2.793828125,2,208.153125,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,79.0654490106545
2,86.465625,0.6939453125,2.793828125,3,208.153125,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,74.8770928462709
2,86.465625,0.6939453125,2.793828125,1,50.934375,3,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,83.6883561643836
2,86.465625,0.6939453125,2.793828125,2,50.934375,3,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,79.2971841704718
2,86.465625,0.6939453125,2.793828125,3,50.934375,3,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,74.1792237442922
2,86.465625,0.6939453125,2.793828125,1,50.934375,6,0.473796875,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,83.7808219178082
2,86.465625,0.6939453125,2.793828125,2,50.934375,6,0.473796875,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,79.3021308980213
2,86.465625,0.6939453125,2.793828125,3,50.934375,6,0.473796875,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,74.2914764079148
2,86.465625,0.6939453125,2.793828125,1,50.934375,6,0.450640625,1,0.446984375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,83.7766362252664
2,86.465625,0.6939453125,2.793828125,2,50.934375,6,0.450640625,1,0.446984375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,79.1031202435312
2,86.465625,0.6939453125,2.793828125,3,50.934375,6,0.450640625,1,0.446984375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,73.8409436834094
2,86.465625,0.6939453125,2.793828125,1,50.934375,6,0.450640625,1,0.422609375,0.3940703125,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,83.8200152207002
2,86.465625,0.6939453125,2.793828125,2,50.934375,6,0.450640625,1,0.422609375,0.3940703125,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,79.3573059360731
2,86.465625,0.6939453125,2.793828125,3,50.934375,6,0.450640625,1,0.422609375,0.3940703125,0.8348515625,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,74.2884322678843
2,86.465625,0.6939453125,2.793828125,1,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.2703671875,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,83.8485540334855
2,86.465625,0.6939453125,2.793828125,2,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.2703671875,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,77.5730593607306
2,86.465625,0.6939453125,2.793828125,3,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.2703671875,3.1337265625,0.40042578125,0.7845703125,0,1.0196875,1,296,71.8729071537291
2,86.465625,0.6939453125,2.793828125,1,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,4.1469140625,0.40042578125,0.7845703125,0,1.0196875,1,296,82.8911719939117
2,86.465625,0.6939453125,2.793828125,2,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,4.1469140625,0.40042578125,0.7845703125,0,1.0196875,1,296,78.3542617960426
2,86.465625,0.6939453125,2.793828125,3,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,4.1469140625,0.40042578125,0.7845703125,0,1.0196875,1,296,73.4463470319635
2,86.465625,0.6939453125,2.793828125,1,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.39118359375,0.7845703125,0,1.0196875,1,296,84.1735159817352
2,86.465625,0.6939453125,2.793828125,2,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.39118359375,0.7845703125,0,1.0196875,1,296,79.6719939117199
2,86.465625,0.6939453125,2.793828125,3,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.39118359375,0.7845703125,0,1.0196875,1,296,74.5114155251142
2,86.465625,0.6939453125,2.793828125,1,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.4006640625,0,1.0196875,1,296,81.8025114155251
2,86.465625,0.6939453125,2.793828125,2,50.934375,6,0.450640625,1,0.422609375,0.6414765625,0.8348515625,3.1337265625,0.40042578125,0.4006640625,0,1.0196875,1,296,76.3717656012177
